dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.95914143,0.97997016,0.95348184,0.97974523,0.00000000,0.00000000,0.00000000,0.82967500,0.79456820,0.81154513,0.94965054
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.94569455,0.97997016,0.94291910,0.97974523,0.84786102,0.89010538,0.86711276,0.94637625,0.94291910,0.94364433,0.93416081
