dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.91434277,0.98560929,0.91576373,0.98575896,0.00000000,0.00000000,0.00000000,0.83137221,0.76313644,0.79546218,0.89873737
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.91609847,0.98560929,0.91894244,0.98575896,0.72166891,0.93483595,0.80892945,0.93284549,0.91894244,0.91960170,0.90078471
