dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.97997016,0.97997016,0.97974523,0.97974523,0.00000000,0.00000000,0.00000000,0.97565671,0.97974523,0.97745826,0.97462285
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.78469532,0.97997016,0.81648213,0.97974523,0.03333333,0.00016667,0.00033167,0.67315508,0.81648213,0.72481793,0.76924886
