dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.97421406,0.97469066,0.97218028,0.97265503,0.00000000,0.00000000,0.00000000,0.86344484,0.86423906,0.86366672,0.96731192
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.79297944,0.97469066,0.81967515,0.97265503,0.61519586,0.05714948,0.09075795,0.77172919,0.81967515,0.73964956,0.77526720
