dataset,model,novel_class,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,0Normal,known_only,0.53187114,0.98313914,0.54781983,0.98265573,0.00000000,0.00000000,0.00000000,0.83333333,0.45651653,0.57653714,0.56158967
BoT_IoT,RFF_LIM_NFST,0Normal,with_novel_class,0.58830621,0.98313914,0.62318319,0.98265573,0.22694154,1.00000000,0.36982700,0.87115692,0.62318319,0.63817497,0.59317862
BoT_IoT,RFF_LIM_NFST,HTTP,known_only,0.53225558,0.97290223,0.50875279,0.97117458,0.00000000,0.00000000,0.00000000,0.83333333,0.42396066,0.53871111,0.55508921
BoT_IoT,RFF_LIM_NFST,HTTP,with_novel_class,0.64237787,0.97290223,0.59062733,0.97117458,0.39711424,1.00000000,0.56843924,0.89951904,0.59062733,0.63345098,0.61558988
BoT_IoT,RFF_LIM_NFST,TCP,known_only,0.53425712,0.97413395,0.50735545,0.97275419,0.00000000,0.00000000,0.00000000,0.83333333,0.42279621,0.53906305,0.55574499
BoT_IoT,RFF_LIM_NFST,TCP,with_novel_class,0.64379046,0.97413395,0.58937954,0.97275419,0.39814725,0.99950000,0.56937977,0.89949040,0.58937954,0.63391302,0.61630735
BoT_IoT,RFF_LIM_NFST,UDP,known_only,0.48729792,0.97351809,0.47074930,0.97232612,0.00000000,0.00000000,0.00000000,0.83333333,0.39229108,0.51272792,0.52127984
BoT_IoT,RFF_LIM_NFST,UDP,with_novel_class,0.60800471,0.97351809,0.55895775,0.97232612,0.37562231,1.00000000,0.54599822,0.89593705,0.55895775,0.60372763,0.58124557
BoT_IoT,RFF_LIM_NFST,scan,known_only,0.36243264,0.97736721,0.36726187,0.97351955,0.00000000,0.00000000,0.00000000,0.83333333,0.30605156,0.43587171,0.42891786
BoT_IoT,RFF_LIM_NFST,scan,with_novel_class,0.51253679,0.97736721,0.47271823,0.97351955,0.32609989,1.00000000,0.49169895,0.88768331,0.47271823,0.51782154,0.48416664
BoT_IoT,RFF_LIM_NFST,theft,known_only,0.42611111,0.96708333,0.40050000,0.96350000,0.00000000,0.00000000,0.00000000,0.83300971,0.33375000,0.45248337,0.47576286
BoT_IoT,RFF_LIM_NFST,theft,with_novel_class,0.50306675,0.96708333,0.50041667,0.96350000,0.21299202,1.00000000,0.35108063,0.86850838,0.50041667,0.51099680,0.51110663
