dataset,model,novel_class,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,0Normal,known_only,0.91734064,0.98999315,0.91832332,0.99057961,0.00000000,0.00000000,0.00000000,0.83333333,0.76526944,0.79763648,0.90281682
BoT_IoT,RFF_LIM_NFST,0Normal,with_novel_class,0.92706450,0.98999315,0.93160277,0.99057961,0.62415979,0.99800000,0.76777385,0.93714030,0.93160277,0.92549487,0.91570603
BoT_IoT,RFF_LIM_NFST,HTTP,known_only,0.91224018,0.98090839,0.91351397,0.98183729,0.00000000,0.00000000,0.00000000,0.83205901,0.76126164,0.79463884,0.89611679
BoT_IoT,RFF_LIM_NFST,HTTP,with_novel_class,0.92171866,0.98090839,0.92001164,0.98183729,0.77121337,0.95250000,0.85215340,0.94383061,0.92001164,0.92781516,0.90646665
BoT_IoT,RFF_LIM_NFST,TCP,known_only,0.91778291,0.98352579,0.91997905,0.98376536,0.00000000,0.00000000,0.00000000,0.82880271,0.76664921,0.79614532,0.90208065
BoT_IoT,RFF_LIM_NFST,TCP,with_novel_class,0.91865803,0.98352579,0.92023254,0.98376536,0.78319034,0.92150000,0.84611185,0.93350180,0.92023254,0.92313906,0.90230246
BoT_IoT,RFF_LIM_NFST,UDP,known_only,0.91870670,0.98537336,0.92172905,0.98568575,0.00000000,0.00000000,0.00000000,0.83122392,0.76810754,0.79812375,0.90336636
BoT_IoT,RFF_LIM_NFST,UDP,with_novel_class,0.88546204,0.98537336,0.89769088,0.98568575,0.74672037,0.77750000,0.75896212,0.90038074,0.89769088,0.89096601,0.86350688
BoT_IoT,RFF_LIM_NFST,scan,known_only,0.91685912,0.99183988,0.91704050,0.99175768,0.00000000,0.00000000,0.00000000,0.83207542,0.76420042,0.79620429,0.90140634
BoT_IoT,RFF_LIM_NFST,scan,with_novel_class,0.92666274,0.99183988,0.92395042,0.99175768,0.78399896,0.95850000,0.86173436,0.94759513,0.92395042,0.93185766,0.91241278
BoT_IoT,RFF_LIM_NFST,theft,known_only,0.90972222,0.98319444,0.91287500,0.98237500,0.00000000,0.00000000,0.00000000,0.83058745,0.76072917,0.79378443,0.89411738
BoT_IoT,RFF_LIM_NFST,theft,with_novel_class,0.92146723,0.98319444,0.92694740,0.98237500,0.63758826,0.99730942,0.77734333,0.93627562,0.92694740,0.92304535,0.90930853
