dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.95861827,0.97997016,0.96003527,0.97974523,0.00000000,0.00000000,0.00000000,0.82065087,0.80002939,0.80981820,0.94887743
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.88172590,0.97997016,0.89862356,0.97974523,0.80756058,0.59156502,0.66497480,0.88195709,0.89862356,0.87408044,0.86473052
