dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.92337536,0.98146348,0.91209288,0.98157228,0.00000000,0.00000000,0.00000000,0.83289728,0.76007740,0.79390372,0.90862420
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.93611169,0.98146348,0.92361458,0.98157228,0.75554505,0.98122309,0.85294777,0.95418760,0.92361458,0.93394941,0.92426666
