dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.96633341,0.98779990,0.96840561,0.98815724,0.00000000,0.00000000,0.00000000,0.83022015,0.80700467,0.81830891,0.95846041
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.89740045,0.98779990,0.91653949,0.98815724,0.75824194,0.65720889,0.67512514,0.90027009,0.91653949,0.89423703,0.88631146
