dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.89315701,0.97997016,0.87776432,0.97974523,0.00000000,0.00000000,0.00000000,0.83279011,0.73147026,0.77692759,0.87545132
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.91402040,0.97997016,0.89738164,0.97974523,0.69259535,0.99546824,0.81519773,0.94658480,0.89738164,0.91215076,0.89951872
