dataset,model,novel_class,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,0Normal,known_only,0.92583962,0.98752570,0.92587640,0.98832961,0.00000000,0.00000000,0.00000000,0.83313492,0.77156366,0.80098838,0.91222531
BoT_IoT,RFF_LIM_NFST,0Normal,with_novel_class,0.93393611,0.98752570,0.93706366,0.98832961,0.64927900,0.99300000,0.78472940,0.94039959,0.93706366,0.93133200,0.92321516
BoT_IoT,RFF_LIM_NFST,HTTP,known_only,0.93487298,0.98106236,0.93606564,0.98132961,0.00000000,0.00000000,0.00000000,0.83099551,0.78005470,0.80447966,0.92147980
BoT_IoT,RFF_LIM_NFST,HTTP,with_novel_class,0.92948793,0.98106236,0.93205470,0.98132961,0.81441632,0.91200000,0.85824488,0.94249307,0.93205470,0.93347169,0.91564981
BoT_IoT,RFF_LIM_NFST,TCP,known_only,0.92517321,0.98752887,0.92846369,0.98707961,0.00000000,0.00000000,0.00000000,0.83005094,0.77371974,0.80056008,0.91045361
BoT_IoT,RFF_LIM_NFST,TCP,with_novel_class,0.93019423,0.98752887,0.93146974,0.98707961,0.80151902,0.94650000,0.86786463,0.94435005,0.93146974,0.93514870,0.91608616
BoT_IoT,RFF_LIM_NFST,UDP,known_only,0.93179369,0.98152425,0.93470182,0.98175768,0.00000000,0.00000000,0.00000000,0.83110585,0.77891818,0.80399983,0.91793802
BoT_IoT,RFF_LIM_NFST,UDP,with_novel_class,0.82213067,0.98152425,0.85658485,0.98175768,0.61356221,0.46600000,0.51064725,0.84678456,0.85658485,0.82886863,0.80100261
BoT_IoT,RFF_LIM_NFST,scan,known_only,0.92917629,0.99060816,0.92942598,0.99013268,0.00000000,0.00000000,0.00000000,0.83193601,0.77452165,0.80199659,0.91510782
BoT_IoT,RFF_LIM_NFST,scan,with_novel_class,0.93819894,0.99060816,0.93577165,0.99013268,0.81125608,0.96750000,0.88224576,0.95523666,0.93577165,0.94302632,0.92587638
BoT_IoT,RFF_LIM_NFST,theft,known_only,0.89833333,0.97958333,0.90062500,0.97762500,0.00000000,0.00000000,0.00000000,0.83119363,0.75052083,0.78843111,0.88186898
BoT_IoT,RFF_LIM_NFST,theft,with_novel_class,0.90354781,0.97958333,0.90672412,0.97762500,0.59120572,0.93721973,0.72305794,0.92319136,0.90672412,0.90561595,0.88821629
