dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.95875137,0.98109857,0.96014316,0.98049267,0.00000000,0.00000000,0.00000000,0.82331621,0.80011930,0.81126199,0.94912786
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.89668312,0.98109857,0.91063275,0.98049267,0.81046377,0.66308072,0.71183500,0.89549830,0.91063275,0.89075126,0.88077613
