dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.96310745,0.98557207,0.95840724,0.98575582,0.00000000,0.00000000,0.00000000,0.83162065,0.79867270,0.81463380,0.95452161
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.95976167,0.98557207,0.95420098,0.98575582,0.85950718,0.93316966,0.89371915,0.96247314,0.95420098,0.95741810,0.95134492
