dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.98069711,0.98413079,0.98039537,0.98431890,0.00000000,0.00000000,0.00000000,0.82486619,0.81699614,0.82082746,0.97567195
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.88176839,0.98413079,0.89593791,0.98431890,0.87104752,0.47365060,0.58723557,0.88675512,0.89593791,0.86804235,0.86755539
