dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.87328332,0.98443600,0.87613350,0.98409602,0.00000000,0.00000000,0.00000000,0.83210593,0.73011125,0.77727149,0.85499407
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.88095074,0.98443600,0.88440291,0.98409602,0.62819147,0.92575000,0.73985330,0.91971624,0.88440291,0.89025973,0.86218518
