dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.98037008,0.98104664,0.97978247,0.98063094,0.00000000,0.00000000,0.00000000,0.83295428,0.83296130,0.83282886,0.97512822
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.80794625,0.98104664,0.83640137,0.98063094,0.80386578,0.11949589,0.18104939,0.81967516,0.83640137,0.76729848,0.79173167
