dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.96587262,0.98494389,0.96703445,0.98464211,0.00000000,0.00000000,0.00000000,0.82873278,0.80586204,0.81699626,0.95782065
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.89508032,0.98494389,0.91373636,0.98464211,0.78133332,0.64724589,0.68013828,0.89918074,0.91373636,0.89242177,0.88245923
