dataset,model,novel_class,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,0Normal,known_only,0.87237834,0.98944483,0.87151397,0.99027654,0.00000000,0.00000000,0.00000000,0.83333333,0.72626164,0.77588160,0.85478294
BoT_IoT,RFF_LIM_NFST,0Normal,with_novel_class,0.88752260,0.98944483,0.89259497,0.99027654,0.51860275,0.99800000,0.68215779,0.91943222,0.89259497,0.88943058,0.87286635
BoT_IoT,RFF_LIM_NFST,HTTP,known_only,0.87621247,0.98506543,0.87950279,0.98523115,0.00000000,0.00000000,0.00000000,0.83311966,0.73291899,0.77928875,0.85766130
BoT_IoT,RFF_LIM_NFST,HTTP,with_novel_class,0.88510889,0.98506543,0.88525233,0.98523115,0.68959005,0.91400000,0.78436367,0.92795001,0.88525233,0.89749782,0.86469310
BoT_IoT,RFF_LIM_NFST,TCP,known_only,0.88036952,0.98706697,0.88352933,0.98730307,0.00000000,0.00000000,0.00000000,0.83248397,0.73627444,0.78098230,0.86194086
BoT_IoT,RFF_LIM_NFST,TCP,with_novel_class,0.90300177,0.98706697,0.89902444,0.98730307,0.71698983,0.97650000,0.82659211,0.94273946,0.89902444,0.91413976,0.88587328
BoT_IoT,RFF_LIM_NFST,UDP,known_only,0.88067744,0.98444958,0.88253282,0.98525768,0.00000000,0.00000000,0.00000000,0.83247428,0.73544402,0.78053657,0.86227664
BoT_IoT,RFF_LIM_NFST,UDP,with_novel_class,0.86992348,0.98444958,0.87461068,0.98525768,0.67989945,0.83500000,0.74561136,0.90553854,0.87461068,0.88029565,0.84593204
BoT_IoT,RFF_LIM_NFST,scan,known_only,0.87513472,0.99399538,0.88072626,0.99440154,0.00000000,0.00000000,0.00000000,0.83269501,0.73393855,0.77964668,0.85657139
BoT_IoT,RFF_LIM_NFST,scan,with_novel_class,0.90194232,0.99399538,0.89877188,0.99440154,0.71006092,0.98900000,0.82659213,0.94655629,0.89877188,0.91519071,0.88528435
BoT_IoT,RFF_LIM_NFST,theft,known_only,0.86444444,0.98722222,0.86812500,0.98675000,0.00000000,0.00000000,0.00000000,0.83198896,0.72343750,0.77357383,0.84623609
BoT_IoT,RFF_LIM_NFST,theft,with_novel_class,0.88250150,0.98722222,0.88995469,0.98675000,0.53478245,0.99910314,0.69660001,0.92087956,0.88995469,0.88957058,0.86728380
