dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.98104664,0.98104664,0.98063094,0.98063094,0.00000000,0.00000000,0.00000000,0.97214040,0.97514062,0.97344855,0.97597244
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.78554349,0.98104664,0.81722022,0.98063094,0.03333333,0.00016667,0.00033167,0.67680679,0.81722022,0.72843243,0.76980255
