dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.96449478,0.98824056,0.96682228,0.98865282,0.00000000,0.00000000,0.00000000,0.82972763,0.80568523,0.81736873,0.95624212
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.88704292,0.98824056,0.90982287,0.98865282,0.75423179,0.62482586,0.65357186,0.89231892,0.90982287,0.88514419,0.87451156
