dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.84159147,0.98680650,0.81898359,0.98714967,0.00000000,0.00000000,0.00000000,0.83333333,0.68248632,0.74639156,0.82244883
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.87435231,0.98680650,0.84908355,0.98714967,0.60893626,0.99958333,0.75477405,0.93470574,0.84908355,0.87214739,0.85612604
