dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.98680895,0.98803557,0.98719576,0.98837000,0.00000000,0.00000000,0.00000000,0.82651341,0.82266314,0.82452231,0.98332663
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.81440479,0.98803557,0.84404331,0.98837000,0.64639926,0.12828102,0.19716781,0.81099034,0.84404331,0.77935773,0.80272088
