dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.91464507,0.98558363,0.91606297,0.98571730,0.00000000,0.00000000,0.00000000,0.83137300,0.76338580,0.79560069,0.89907149
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.91631565,0.98558363,0.91918893,0.98571730,0.72231903,0.93481876,0.80931026,0.93296112,0.91918893,0.91980063,0.90103784
