dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.92276419,0.98673736,0.92530435,0.98700826,0.00000000,0.00000000,0.00000000,0.83187292,0.77108696,0.80005802,0.90814872
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.90567281,0.98673736,0.91476266,0.98700826,0.69170053,0.86205419,0.75618881,0.92207207,0.91476266,0.90972906,0.89129728
