dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.91047118,0.98116741,0.91134777,0.98060568,0.00000000,0.00000000,0.00000000,0.82860805,0.75945647,0.79207902,0.89420207
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.90014233,0.98116741,0.90259922,0.98060568,0.69514510,0.85885650,0.76175149,0.91484468,0.90259922,0.90111721,0.88183969
