dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.83426678,0.98506962,0.81068075,0.98514211,0.00000000,0.00000000,0.00000000,0.83311051,0.67556729,0.74111665,0.81497218
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.86810897,0.98506962,0.84195948,0.98514211,0.59643067,0.99835314,0.74440942,0.93214782,0.84195948,0.86506133,0.84933772
