dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.96337107,0.98558363,0.96498848,0.98571730,0.00000000,0.00000000,0.00000000,0.82872886,0.80415706,0.81608339,0.95484693
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.91511692,0.98558363,0.92858102,0.98571730,0.82595283,0.74654372,0.76533832,0.91841908,0.92858102,0.91298958,0.90279621
