dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.96493432,0.98673736,0.96149604,0.98700826,0.00000000,0.00000000,0.00000000,0.83187539,0.80124670,0.81609154,0.95675240
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.95192039,0.98673736,0.95009853,0.98700826,0.86162883,0.89311099,0.87380568,0.95345753,0.95009853,0.94968337,0.94224746
