dataset,model,novel_class,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,0Normal,known_only,0.98917066,0.98944483,0.98963268,0.98998115,0.00000000,0.00000000,0.00000000,0.82636915,0.82469390,0.82547919,0.98639178
BoT_IoT,RFF_LIM_NFST,0Normal,with_novel_class,0.89825196,0.98944483,0.86386057,0.98998115,0.84393906,0.23500000,0.36087181,0.89141432,0.86386057,0.84523290,0.88157500
BoT_IoT,RFF_LIM_NFST,HTTP,known_only,0.98229407,0.98367975,0.98303422,0.98415922,0.00000000,0.00000000,0.00000000,0.82166177,0.81919518,0.82031263,0.97755826
BoT_IoT,RFF_LIM_NFST,HTTP,with_novel_class,0.75256033,0.98367975,0.82027851,0.98415922,0.23756244,0.00650000,0.01263821,0.68323551,0.82027851,0.70891981,0.74047990
BoT_IoT,RFF_LIM_NFST,TCP,known_only,0.98229407,0.98414165,0.98323115,0.98482961,0.00000000,0.00000000,0.00000000,0.85648859,0.85219262,0.85426314,0.97757628
BoT_IoT,RFF_LIM_NFST,TCP,with_novel_class,0.83778693,0.98414165,0.88077595,0.98482961,0.88946053,0.36850000,0.49390128,0.84555172,0.88077595,0.83027493,0.81965630
BoT_IoT,RFF_LIM_NFST,UDP,known_only,0.98290993,0.98321786,0.98402654,0.98427654,0.00000000,0.00000000,0.00000000,0.85470636,0.85289711,0.85367657,0.97833192
BoT_IoT,RFF_LIM_NFST,UDP,with_novel_class,0.75726898,0.98321786,0.82410545,0.98427654,0.72833333,0.02450000,0.04669464,0.82610145,0.82410545,0.73843010,0.76112432
BoT_IoT,RFF_LIM_NFST,scan,known_only,0.98814473,0.98829869,0.98743575,0.98765922,0.00000000,0.00000000,0.00000000,0.82543427,0.82286313,0.82410640,0.98491908
BoT_IoT,RFF_LIM_NFST,scan,with_novel_class,0.78069453,0.98829869,0.84069646,0.98765922,0.77162393,0.10700000,0.17809681,0.80934059,0.84069646,0.75976356,0.77220760
BoT_IoT,RFF_LIM_NFST,theft,known_only,0.97958333,0.98041667,0.97675000,0.97762500,0.00000000,0.00000000,0.00000000,0.81750770,0.81395833,0.81559120,0.97425022
BoT_IoT,RFF_LIM_NFST,theft,with_novel_class,0.85099218,0.98041667,0.81739630,0.97762500,0.35615942,0.02062780,0.03810044,0.79388867,0.81739630,0.77434817,0.83138420
