dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.91853024,0.97511781,0.91896159,0.97253759,0.00000000,0.00000000,0.00000000,0.82391786,0.76580133,0.79342836,0.90269385
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.89049809,0.97511781,0.89780413,0.97253759,0.70893215,0.79201682,0.73984802,0.89800506,0.89780413,0.89030008,0.87005962
