dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.98008245,0.98557207,0.97920356,0.98575582,0.00000000,0.00000000,0.00000000,0.82741815,0.81600297,0.82159926,0.97498349
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.91447303,0.98557207,0.92261601,0.98575582,0.90253717,0.63967825,0.73292338,0.91278400,0.92261601,0.90649171,0.90085279
