dataset,model,novel_class,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,0Normal,known_only,0.86675805,0.98642906,0.86638897,0.98644344,0.00000000,0.00000000,0.00000000,0.83333333,0.72199081,0.77339599,0.84893348
BoT_IoT,RFF_LIM_NFST,0Normal,with_novel_class,0.88282098,0.98642906,0.88865747,0.98644344,0.50714224,1.00000000,0.67297248,0.91785704,0.88865747,0.88555806,0.86793996
BoT_IoT,RFF_LIM_NFST,HTTP,known_only,0.86512702,0.97644342,0.86898394,0.97679958,0.00000000,0.00000000,0.00000000,0.82897484,0.72415328,0.77251109,0.84565212
BoT_IoT,RFF_LIM_NFST,HTTP,with_novel_class,0.89099470,0.97644342,0.88665328,0.97679958,0.69491816,0.97500000,0.81138303,0.93600322,0.88665328,0.90312179,0.87217828
BoT_IoT,RFF_LIM_NFST,TCP,known_only,0.85989222,0.97767513,0.86480237,0.97687919,0.00000000,0.00000000,0.00000000,0.82876069,0.72066865,0.77000961,0.84060989
BoT_IoT,RFF_LIM_NFST,TCP,with_novel_class,0.87651560,0.97767513,0.87575198,0.97687919,0.67858141,0.93050000,0.78378213,0.91915127,0.87575198,0.88845944,0.85434283
BoT_IoT,RFF_LIM_NFST,UDP,known_only,0.86235566,0.97798306,0.86331006,0.97760265,0.00000000,0.00000000,0.00000000,0.82760499,0.71942505,0.76904494,0.84253831
BoT_IoT,RFF_LIM_NFST,UDP,with_novel_class,0.86839317,0.97798306,0.86742505,0.97760265,0.67271364,0.88800000,0.76460947,0.90526736,0.86742505,0.87777484,0.84339359
BoT_IoT,RFF_LIM_NFST,scan,known_only,0.86697460,0.98229407,0.86989316,0.98093226,0.00000000,0.00000000,0.00000000,0.82962930,0.72491096,0.77319485,0.84762859
BoT_IoT,RFF_LIM_NFST,scan,with_novel_class,0.87486757,0.98229407,0.87499430,0.98093226,0.67931463,0.90050000,0.77370697,0.91215705,0.87499430,0.88536114,0.85141270
BoT_IoT,RFF_LIM_NFST,theft,known_only,0.86069444,0.97777778,0.86325000,0.97775000,0.00000000,0.00000000,0.00000000,0.82873077,0.71937500,0.76961413,0.84207240
BoT_IoT,RFF_LIM_NFST,theft,with_novel_class,0.86662658,0.97777778,0.87019712,0.97775000,0.50453471,0.90493274,0.64639625,0.89842477,0.87019712,0.86904847,0.84751224
