dataset,model,novel_class,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,0Normal,known_only,0.91501028,0.98793694,0.91353980,0.98811383,0.00000000,0.00000000,0.00000000,0.83333333,0.76128317,0.79547834,0.90019225
BoT_IoT,RFF_LIM_NFST,0Normal,with_novel_class,0.92501507,0.98793694,0.92761650,0.98811383,0.61853691,0.99800000,0.76318280,0.93612071,0.92761650,0.92253070,0.91340180
BoT_IoT,RFF_LIM_NFST,HTTP,known_only,0.91239415,0.97721324,0.91454399,0.97785265,0.00000000,0.00000000,0.00000000,0.82770150,0.76212000,0.79306882,0.89599247
BoT_IoT,RFF_LIM_NFST,HTTP,with_novel_class,0.88899353,0.97721324,0.89762000,0.97785265,0.73882747,0.81300000,0.77009826,0.90816843,0.89762000,0.89493163,0.86839861
BoT_IoT,RFF_LIM_NFST,TCP,known_only,0.91193226,0.97859892,0.91391131,0.97845880,0.00000000,0.00000000,0.00000000,0.82462941,0.76159276,0.79122504,0.89516654
BoT_IoT,RFF_LIM_NFST,TCP,with_novel_class,0.89158328,0.97859892,0.89917609,0.97845880,0.75700183,0.82550000,0.78850647,0.90445401,0.89917609,0.89504421,0.86991033
BoT_IoT,RFF_LIM_NFST,UDP,known_only,0.91624326,0.98075443,0.91959288,0.98137919,0.00000000,0.00000000,0.00000000,0.82642409,0.76632740,0.79467709,0.90028433
BoT_IoT,RFF_LIM_NFST,UDP,with_novel_class,0.86580341,0.98075443,0.88332740,0.98137919,0.73354019,0.70200000,0.71649600,0.88172671,0.88332740,0.87120089,0.84068984
BoT_IoT,RFF_LIM_NFST,scan,known_only,0.90561971,0.98552733,0.90828282,0.98537919,0.00000000,0.00000000,0.00000000,0.82632081,0.75690235,0.78940809,0.88844806
BoT_IoT,RFF_LIM_NFST,scan,with_novel_class,0.89958799,0.98552733,0.90356902,0.98537919,0.75105527,0.88000000,0.80996795,0.91730759,0.90356902,0.90448599,0.87956778
BoT_IoT,RFF_LIM_NFST,theft,known_only,0.90791667,0.97875000,0.91100000,0.97825000,0.00000000,0.00000000,0.00000000,0.82644802,0.75916667,0.79080898,0.89187840
BoT_IoT,RFF_LIM_NFST,theft,with_novel_class,0.89007817,0.97875000,0.88831465,0.97825000,0.57062703,0.77488789,0.65245737,0.88886641,0.88831465,0.88024076,0.87087047
