dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.96121818,0.98613483,0.96310277,0.98621986,0.00000000,0.00000000,0.00000000,0.82871974,0.80258564,0.81529223,0.95228477
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.90041287,0.98613483,0.91902647,0.98621986,0.79690091,0.69864499,0.71368742,0.90153410,0.91902647,0.89551657,0.88738374
