dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.92193253,0.98529936,0.92449243,0.98553352,0.00000000,0.00000000,0.00000000,0.83073100,0.77041036,0.79916072,0.90715926
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.91400256,0.98529936,0.92004172,0.98553352,0.72996971,0.89778812,0.79601530,0.92905693,0.92004172,0.91763210,0.89887175
