dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.92061539,0.98506962,0.90776408,0.98514211,0.00000000,0.00000000,0.00000000,0.83219878,0.75647007,0.79139478,0.90553789
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.93284482,0.98506962,0.91854032,0.98514211,0.74830907,0.97242152,0.84459581,0.95237123,0.91854032,0.93007678,0.92041645
