dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.93197171,0.97469066,0.92073778,0.97265503,0.00000000,0.00000000,0.00000000,0.83008078,0.76728148,0.79646879,0.91804592
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.92406534,0.97469066,0.91504581,0.97265503,0.76131708,0.88658595,0.81700416,0.93121697,0.91504581,0.92024061,0.90848274
