dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.86665926,0.98563214,0.86804877,0.98580063,0.00000000,0.00000000,0.00000000,0.83216851,0.72337397,0.77344963,0.84795719
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.88654253,0.98563214,0.88533517,0.98580063,0.63468204,0.97176719,0.76290338,0.92886334,0.88533517,0.89574141,0.86861265
