dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.86952710,0.98680650,0.87209392,0.98714967,0.00000000,0.00000000,0.00000000,0.83263475,0.72674494,0.77562872,0.85111698
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.88145668,0.98680650,0.88353660,0.98714967,0.62715277,0.94075000,0.74467003,0.92325252,0.88353660,0.89147016,0.86296464
