dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.96256814,0.98146348,0.95843005,0.98157228,0.00000000,0.00000000,0.00000000,0.83021227,0.79869171,0.81403811,0.95377920
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.95069930,0.98146348,0.94779665,0.98157228,0.85635776,0.89462967,0.87311947,0.94899386,0.94779665,0.94680998,0.94050905
