dataset,model,novel_class,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,0Normal,known_only,0.98601782,0.98875942,0.98577304,0.98915922,0.00000000,0.00000000,0.00000000,0.83052331,0.82147754,0.82593934,0.98252534
BoT_IoT,RFF_LIM_NFST,0Normal,with_novel_class,0.94177215,0.98875942,0.92464420,0.98915922,0.88703950,0.61900000,0.72839531,0.94119989,0.92464420,0.92803240,0.93045276
BoT_IoT,RFF_LIM_NFST,HTTP,known_only,0.97290223,0.97998460,0.97268226,0.98049651,0.00000000,0.00000000,0.00000000,0.82873893,0.81056855,0.81948847,0.96609964
BoT_IoT,RFF_LIM_NFST,HTTP,with_novel_class,0.87204238,0.97998460,0.90131855,0.98049651,0.85691236,0.54450000,0.64618970,0.87307045,0.90131855,0.86843836,0.85470200
BoT_IoT,RFF_LIM_NFST,TCP,known_only,0.97752117,0.98337182,0.97757612,0.98446229,0.00000000,0.00000000,0.00000000,0.82807226,0.81464676,0.82126484,0.97175705
BoT_IoT,RFF_LIM_NFST,TCP,with_novel_class,0.94608593,0.98337182,0.95531343,0.98446229,0.93687534,0.84400000,0.88757806,0.94417776,0.95531343,0.94757756,0.93512153
BoT_IoT,RFF_LIM_NFST,UDP,known_only,0.97521170,0.98137028,0.97391341,0.98164804,0.00000000,0.00000000,0.00000000,0.82534105,0.81159451,0.81836910,0.96878179
BoT_IoT,RFF_LIM_NFST,UDP,with_novel_class,0.91877575,0.98137028,0.93417784,0.98164804,0.93183758,0.73550000,0.82053086,0.91259357,0.93417784,0.91504287,0.90474688
BoT_IoT,RFF_LIM_NFST,scan,known_only,0.98598922,0.99076212,0.98386034,0.99041690,0.00000000,0.00000000,0.00000000,0.82941517,0.81988361,0.82459497,0.98229992
BoT_IoT,RFF_LIM_NFST,scan,with_novel_class,0.94938199,0.99076212,0.95830028,0.99041690,0.96143686,0.83050000,0.88544533,0.94538111,0.95830028,0.94650528,0.94082741
BoT_IoT,RFF_LIM_NFST,theft,known_only,0.97638889,0.98541667,0.97475000,0.98475000,0.00000000,0.00000000,0.00000000,0.82638710,0.81229167,0.81917989,0.97054998
BoT_IoT,RFF_LIM_NFST,theft,with_novel_class,0.95069152,0.98541667,0.94308389,0.98475000,0.87099014,0.78475336,0.81090749,0.94741671,0.94308389,0.94139535,0.94140987
