dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.86623438,0.98585257,0.86812523,0.98606646,0.00000000,0.00000000,0.00000000,0.83214255,0.72343769,0.77346558,0.84752607
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.88548128,0.98585257,0.88488500,0.98606646,0.63352619,0.96868386,0.76102432,0.92754236,0.88488500,0.89477933,0.86727707
