dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.87041614,0.98680872,0.87223918,0.98729108,0.00000000,0.00000000,0.00000000,0.83221474,0.72686598,0.77549473,0.85193592
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.88526350,0.98680872,0.88570548,0.98729108,0.63605954,0.95303700,0.75724580,0.92473006,0.88570548,0.89419153,0.86665932
