dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.82958912,0.97200211,0.80907600,0.96986278,0.00000000,0.00000000,0.00000000,0.83233833,0.67423000,0.74032669,0.81000090
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.86078027,0.97200211,0.83822446,0.96986278,0.58266624,0.98396674,0.72845094,0.92343765,0.83822446,0.85981545,0.84060963
