dataset,model,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,known_only,0.95857573,0.98104664,0.96007123,0.98063094,0.00000000,0.00000000,0.00000000,0.82272872,0.80005936,0.81089391,0.94891726
BoT_IoT,RFF_LIM_NFST,with_novel_class,0.89488776,0.98104664,0.90939095,0.98063094,0.81006143,0.65598954,0.70506704,0.89494255,0.90939095,0.88875562,0.87919857
