dataset,model,novel_class,test_set,accuracy_with_novel,accuracy_closed_world,balanced_accuracy_with_novel,balanced_accuracy_closed_world,novel_detection_precision,novel_detection_recall,novel_detection_f1,macro_precision,macro_recall,macro_f1,mcc_with_novel
BoT_IoT,RFF_LIM_NFST,0Normal,known_only,0.98862234,0.98889650,0.98942807,0.98967807,0.00000000,0.00000000,0.00000000,0.89115887,0.89048615,0.89075345,0.98570612
BoT_IoT,RFF_LIM_NFST,0Normal,with_novel_class,0.88860759,0.98889650,0.85102339,0.98967807,0.73356621,0.15900000,0.25677350,0.86651082,0.85102339,0.82439137,0.87083830
BoT_IoT,RFF_LIM_NFST,HTTP,known_only,0.98383372,0.98460354,0.98435615,0.98507961,0.00000000,0.00000000,0.00000000,0.82501938,0.82029679,0.82257383,0.97952504
BoT_IoT,RFF_LIM_NFST,HTTP,with_novel_class,0.75267805,0.98460354,0.82063012,0.98507961,0.08888889,0.00200000,0.00391198,0.67498113,0.82063012,0.72169280,0.74021683
BoT_IoT,RFF_LIM_NFST,TCP,known_only,0.98629715,0.98737490,0.98680307,0.98767807,0.00000000,0.00000000,0.00000000,0.82578489,0.82233589,0.82400754,0.98262446
BoT_IoT,RFF_LIM_NFST,TCP,with_novel_class,0.80765156,0.98737490,0.86025256,0.98767807,0.78236578,0.22750000,0.32634002,0.81154118,0.86025256,0.79354521,0.79040815
BoT_IoT,RFF_LIM_NFST,UDP,known_only,0.98398768,0.98414165,0.98485615,0.98498115,0.00000000,0.00000000,0.00000000,0.85469807,0.85363454,0.85407282,0.97967841
BoT_IoT,RFF_LIM_NFST,UDP,with_novel_class,0.75538552,0.98414165,0.82288012,0.98498115,0.52139037,0.01300000,0.02527589,0.79164442,0.82288012,0.73476488,0.76042525
BoT_IoT,RFF_LIM_NFST,scan,known_only,0.99137798,0.99137798,0.99148115,0.99148115,0.00000000,0.00000000,0.00000000,0.86059246,0.85932647,0.85991975,0.98903792
BoT_IoT,RFF_LIM_NFST,scan,with_novel_class,0.76421424,0.99137798,0.83065095,0.99148115,0.74472222,0.02650000,0.05089347,0.80146642,0.83065095,0.73192194,0.76269114
BoT_IoT,RFF_LIM_NFST,theft,known_only,0.98430556,0.98444444,0.98375000,0.98400000,0.00000000,0.00000000,0.00000000,0.82299809,0.81979167,0.82132081,0.98022918
BoT_IoT,RFF_LIM_NFST,theft,with_novel_class,0.85255562,0.98444444,0.82009062,0.98400000,0.05000000,0.00179372,0.00346320,0.73713632,0.82009062,0.76877712,0.83281426
